Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:20:08 PM,48.3806,21.4899,↖ 318°,425,489,"34,000", ,FlightAware ADS-B (BUD / LHBP)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:20:38 PM,48.4229,21.4314,↖ 317°,424,488,"34,000", ,FlightAware ADS-B (EPBA)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:20:55 PM,48.4452,21.4001,↖ 317°,422,486,"34,000", ,FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:21:25 PM,48.4902,21.337,↖ 317°,422,486,"34,000", ,FlightAware ADS-B (EPNL)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:21:48 PM,48.5274,21.2987,↖ 332°,434,499,"34,000", ,FlightAware ADS-B (LZTN)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:22:04 PM,48.5576,21.2803,↑ 343°,443,510,"34,000",-235,FlightAware ADS-B (WAW / EPWA)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:22:39 PM,48.6292,21.2552,↑ 348°,446,513,"33,800",-708,FlightAware ADS-B (VIE / LOWW)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:23:16 PM,48.7039,21.229,↑ 347°,454,522,"33,150",-992,FlightAware ADS-B (BTS / LZIB)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:23:41 PM,48.7538,21.2072,↑ 339°,454,522,"32,775","-1,125",FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:24:04 PM,48.7966,21.1772,↖ 332°,445,512,"32,250","-1,896",FlightAware ADS-B (OSR / LKMT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:24:34 PM,48.8494,21.1329,↖ 331°,436,502,"31,100","-3,150",FlightAware ADS-B (RZE / EPRZ)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:25:04 PM,48.9054,21.0884,↖ 332°,435,501,"29,100","-3,750",FlightAware ADS-B (LHDK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:25:34 PM,48.9569,21.0463,↖ 331°,430,495,"27,350","-3,125",FlightAware ADS-B (EPKR)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:26:04 PM,49.0105,21.0014,↖ 331°,413,475,"25,975","-2,625",FlightAware ADS-B (EPTM)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:26:34 PM,49.0558,20.9624,↖ 330°,398,458,"24,725","-2,275",FlightAware ADS-B (VIE / LOWW)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:27:04 PM,49.1024,20.9216,↖ 330°,384,442,"23,700","-2,000",FlightAware ADS-B (KSC / LZKZ)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:27:34 PM,49.1502,20.8797,↖ 331°,376,433,"22,725","-1,875",FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:28:04 PM,49.1928,20.8438,↖ 331°,370,426,"21,825","-1,900",FlightAware ADS-B (OSR / LKMT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:28:34 PM,49.239,20.8056,↖ 332°,369,425,"20,825","-1,975",FlightAware ADS-B (RZE / EPRZ)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:29:04 PM,49.2837,20.7683,↖ 331°,372,428,"19,850","-2,000",FlightAware ADS-B (OSR / LKMT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:29:34 PM,49.3284,20.7302,↖ 331°,371,427,"18,825","-2,025",FlightAware ADS-B (SLD / LZSL)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:30:04 PM,49.3725,20.6927,↖ 331°,362,417,"17,825","-1,933",FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:30:26 PM,49.4059,20.6639,↖ 332°,355,409,"17,150","-1,853",FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:30:55 PM,49.4469,20.6295,↖ 333°,350,403,"16,250","-1,765",FlightAware ADS-B (OSR / LKMT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:31:17 PM,49.4771,20.6063,↖ 335°,343,395,"15,650","-1,788",FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:31:47 PM,49.5205,20.5727,↖ 334°,342,394,"14,700","-1,900",FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:32:17 PM,49.5617,20.5401,↖ 333°,342,394,"13,750","-1,882",FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:32:38 PM,49.5908,20.517,↖ 334°,339,390,"13,100","-1,941",FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:33:08 PM,49.6342,20.4824,↖ 332°,335,386,"12,100","-1,920",FlightAware ADS-B (EPKP)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:33:28 PM,49.6595,20.462,↖ 334°,331,381,"11,500","-1,800",FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:33:58 PM,49.7014,20.4285,↖ 334°,326,375,"10,600","-1,500",FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:34:28 PM,49.741,20.3969,↖ 333°,305,351,"10,000",-670,FlightAware ADS-B (EPKP)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:34:54 PM,49.7715,20.3727,↖ 332°,283,326,"9,975",-25,FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:35:28 PM,49.8114,20.3404,↖ 332°,272,313,"9,975",-680,FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:35:58 PM,49.8437,20.3149,↖ 333°,264,304,"9,250","-1,475",FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:36:28 PM,49.8752,20.2891,↖ 332°,260,299,"8,500","-1,600",FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:36:58 PM,49.9073,20.2635,↖ 333°,259,298,"7,650","-1,675",FlightAware ADS-B (RZE / EPRZ)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:37:28 PM,49.9387,20.2383,↖ 332°,257,296,"6,825","-1,653",FlightAware ADS-B (EPNT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:37:47 PM,49.9574,20.223,↖ 333°,256,295,"6,300","-1,696",FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:38:14 PM,49.9877,20.1984,↖ 333°,257,296,"5,525","-1,447",FlightAware ADS-B (EPKR)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:38:44 PM,50.0195,20.1723,↖ 332°,256,295,"4,925",-875,FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:39:14 PM,50.0493,20.1481,↖ 333°,237,273,"4,650",-575,FlightAware ADS-B (EPKA)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:39:44 PM,50.0778,20.125,↖ 332°,213,245,"4,350",-650,FlightAware ADS-B (EPML)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:40:14 PM,50.1026,20.1048,↖ 332°,197,227,"4,000",-620,FlightAware ADS-B (QXQ / EPST)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:40:30 PM,50.1137,20.0907,← 304°,192,221,"3,875",-221,FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:40:48 PM,50.1159,20.07,← 262°,192,221,"3,875",-512,FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:41:11 PM,50.1122,20.0373,← 261°,194,223,"3,525",-878,FlightAware ADS-B (KTW / EPKT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:41:29 PM,50.1093,20.013,← 258°,189,217,"3,275",-926,FlightAware ADS-B (EPKP)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:41:58 PM,50.1038,19.9739,← 258°,182,209,"2,800",-906,FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:42:22 PM,50.0999,19.9457,← 258°,167,192,"2,475",-833,FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:42:52 PM,50.0951,19.9109,← 258°,165,190,"2,050",-852,FlightAware ADS-B (KRK / EPKK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:44:12 PM,50.0822,19.8172,← 257°,163,188,925,-839,FlightAware ADS-B (EPZR)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:44:30 PM,50.0793,19.796,← 258°,160,184,675,-833,FlightAware ADS-B (KRK / EPKK)
