Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:45:49 PM,36.7827,-3.5229,↙ 235°,427,491,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:46:19 PM,36.7479,-3.5835,↙ 234°,428,493,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:46:50 PM,36.7124,-3.6456,↙ 235°,428,493,"39,000", ,FlightAware ADS-B (GRX / LEGR)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:47:20 PM,36.6781,-3.7053,↙ 235°,429,494,"39,000", ,FlightAware ADS-B (MJV / LELC)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:47:50 PM,36.6435,-3.7658,↙ 235°,429,494,"39,000", ,FlightAware ADS-B (MJV / LELC)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:48:20 PM,36.6095,-3.8247,↙ 234°,429,494,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:48:50 PM,36.5746,-3.8851,↙ 235°,430,495,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:49:20 PM,36.5402,-3.9444,↙ 234°,431,496,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:49:50 PM,36.5046,-4.0057,↙ 234°,431,496,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:50:21 PM,36.4689,-4.0673,↙ 234°,432,497,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:50:51 PM,36.4346,-4.1268,↙ 234°,431,496,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:51:21 PM,36.3996,-4.1866,↙ 234°,432,497,"39,000", ,FlightAware ADS-B (LEI / LEAM)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:51:51 PM,36.3646,-4.246,↙ 234°,432,497,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:52:21 PM,36.3292,-4.3061,↙ 234°,433,498,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:52:51 PM,36.2941,-4.3665,↙ 234°,432,497,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:53:21 PM,36.2596,-4.4259,↙ 234°,432,497,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:53:51 PM,36.2237,-4.4871,↙ 234°,432,497,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:54:21 PM,36.1877,-4.5478,↙ 234°,432,497,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:54:51 PM,36.1526,-4.6073,↙ 234°,431,496,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:55:21 PM,36.1169,-4.6677,↙ 234°,430,495,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:55:51 PM,36.0832,-4.7249,↙ 234°,429,494,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:56:11 PM,36.0582,-4.7663,↙ 231°,429,494,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:56:30 PM,36.0326,-4.7984,↙ 221°,428,493,"39,000", ,FlightAware ADS-B (LEAX)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:57:14 PM,35.9645,-4.8623,↙ 217°,426,490,"39,000", ,FlightAware ADS-B (LETE)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:57:45 PM,35.9141,-4.9088,↙ 217°,426,490,"39,000", ,FlightAware ADS-B (SVQ / LEZL)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:58:15 PM,35.8675,-4.9516,↙ 217°,424,488,"39,000", ,FlightAware ADS-B (FAO / LPFR)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:58:49 PM,35.8137,-5.0007,↙ 217°,425,489,"39,000", ,FlightAware ADS-B (BJZ / LEBZ)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:59:19 PM,35.7671,-5.0433,↙ 217°,425,489,"39,000", ,FlightAware ADS-B (LEI / LEAM)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:59:49 PM,35.7176,-5.0881,↙ 216°,425,489,"39,000", ,FlightAware ADS-B (BJZ / LEBZ)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:00:19 PM,35.6726,-5.1285,↙ 216°,425,489,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:00:49 PM,35.6225,-5.1733,↙ 216°,426,490,"39,000", ,FlightAware ADS-B (BJZ / LEBZ)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:01:19 PM,35.577,-5.2142,↙ 216°,426,490,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:01:49 PM,35.5286,-5.2577,↙ 216°,427,491,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:02:19 PM,35.4813,-5.3,↙ 216°,427,491,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:02:49 PM,35.4337,-5.3425,↙ 216°,427,491,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:03:19 PM,35.3848,-5.3861,↙ 216°,427,491,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:03:49 PM,35.337,-5.4287,↙ 216°,428,493,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:04:19 PM,35.2884,-5.4718,↙ 216°,429,494,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:04:51 PM,35.2385,-5.5161,↙ 216°,430,495,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:05:21 PM,35.1884,-5.5603,↙ 216°,430,495,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:05:52 PM,35.1389,-5.604,↙ 216°,430,495,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:06:22 PM,35.0904,-5.6472,↙ 216°,431,496,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:06:53 PM,35.0407,-5.6911,↙ 216°,432,497,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:07:23 PM,34.9918,-5.7341,↙ 216°,432,497,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:07:54 PM,34.9432,-5.7767,↙ 216°,432,497,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:08:24 PM,34.8923,-5.8213,↙ 216°,431,496,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:08:55 PM,34.8436,-5.8641,↙ 216°,430,495,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:09:25 PM,34.7954,-5.9063,↙ 216°,429,494,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:09:56 PM,34.7463,-5.9493,↙ 216°,428,493,"39,000", ,FlightAware ADS-B (LEJU)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:10:26 PM,34.6977,-5.9917,↙ 216°,427,491,"39,000",-425,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:10:56 PM,34.6495,-6.0338,↙ 216°,427,491,"38,575",-900,FlightAware ADS-B (XRY / LEJR)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:11:26 PM,34.6009,-6.0761,↙ 216°,427,491,"38,100",-950,FlightAware ADS-B (XRY / LEJR)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:11:56 PM,34.552,-6.1183,↙ 215°,430,495,"37,625",-950,FlightAware ADS-B (CMN / GMMN)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:12:26 PM,34.5044,-6.1596,↙ 216°,431,496,"37,150",-975,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:12:56 PM,34.4547,-6.203,↙ 216°,435,501,"36,650",-950,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:13:26 PM,34.4061,-6.2449,↙ 215°,435,501,"36,200","-1,125",FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:13:56 PM,34.3568,-6.2872,↙ 216°,433,498,"35,525","-2,200",FlightAware ADS-B (LEAX)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:14:26 PM,34.3086,-6.3289,↙ 216°,432,497,"34,000","-3,357",FlightAware ADS-B (LEAX)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:14:59 PM,34.2541,-6.3763,↙ 216°,437,503,"32,000","-3,167",FlightAware ADS-B (MEK / GMFM)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:15:29 PM,34.206,-6.4177,↙ 216°,430,495,"30,675","-2,730",FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:16:00 PM,34.1562,-6.4603,↙ 215°,424,488,"29,225","-2,484",FlightAware ADS-B (MEK / GMFM)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:16:30 PM,34.1086,-6.5012,↙ 216°,410,472,"28,150","-2,375",FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:17:00 PM,34.0616,-6.5412,↙ 215°,402,463,"26,850","-2,600",FlightAware ADS-B (MEK / GMFM)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:17:30 PM,34.0174,-6.5786,↙ 215°,397,457,"25,550","-2,750",FlightAware ADS-B (XRY / LEJR)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:18:00 PM,33.9716,-6.618,↙ 216°,395,455,"24,100","-2,675",FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:18:30 PM,33.9277,-6.6558,↙ 215°,386,444,"22,875","-2,227",FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:19:04 PM,33.8796,-6.6966,↙ 215°,370,426,"21,725","-2,207",FlightAware ADS-B (CMN / GMMN)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:19:40 PM,33.8293,-6.739,↙ 215°,362,417,"20,300","-2,364",FlightAware ADS-B (CMN / GMMN)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 01:20:10 PM,33.7885,-6.7738,↙ 216°,358,412,"19,125","-2,262",FlightAware ADS-B (CMN / GMMN)
